FECHA,CO,Temp Ext
30/07/18,0.731,20.5
30/07/18,0.565,26
30/07/18,0.742,24.9
30/07/18,0.576,25.6
30/07/18,1.031,16.5
30/07/18,0.527,26
30/07/18,0.46,17.1
30/07/18,0.919,18.9
30/07/18,0.801,16.2
30/07/18,0.521,16.4
30/07/18,0.426,16.7
30/07/18,1.121,17.6
31/07/18,0.682,17
31/07/18,0.655,15
31/07/18,0.797,17.3
31/07/18,0.742,16.5
31/07/18,0.567,17.2
31/07/18,0.71,23.8
31/07/18,0.515,17.7
31/07/18,0.527,17
31/07/18,0.595,25.4
31/07/18,0.725,16.6
31/07/18,0.484,17.8
31/07/18,0.426,18.2
31/07/18,0.668,23.9
31/07/18,0.654,25.8
31/07/18,0.497,18.6
31/07/18,0.541,16.7
31/07/18,0.659,25
31/07/18,0.582,26.2
31/07/18,0.812,16.8
31/07/18,0.675,22.9
31/07/18,0.674,21.8
31/07/18,0.728,20.4
31/07/18,0.794,17.4
31/07/18,0.708,19.2
01/08/18,0.446,14.6
01/08/18,0.644,18.7
01/08/18,1.316,21.7
01/08/18,1.181,14.1
01/08/18,1.318,14.7
01/08/18,1.136,22.7
01/08/18,0.447,14.5
01/08/18,0.604,15
01/08/18,0.452,14.7
01/08/18,0.735,23.9
01/08/18,0.554,23.3
01/08/18,0.647,21.9
01/08/18,0.554,24.2
01/08/18,0.684,14.3
01/08/18,0.684,24.4
01/08/18,0.585,23.6
01/08/18,0.546,14.2
01/08/18,0.526,24.6
01/08/18,0.641,24.5
01/08/18,0.443,14.7
01/08/18,0.611,20.6
01/08/18,0.581,19.2
01/08/18,1.079,15.9
01/08/18,0.8,17.5
02/08/18,1.647,20.6
02/08/18,0.499,17.1
02/08/18,1.601,21.5
02/08/18,0.995,14.6
02/08/18,0.491,15.8
02/08/18,0.954,22.1
02/08/18,0.614,22.8
02/08/18,0.59,23.6
02/08/18,0.598,20.8
02/08/18,0.654,22
02/08/18,0.601,19.4
02/08/18,0.838,15.1
02/08/18,0.892,22.6
02/08/18,0.542,24.5
02/08/18,0.718,23.5
02/08/18,1.027,15.2
02/08/18,0.58,24.3
02/08/18,0.506,15.5
02/08/18,0.697,24.1
02/08/18,0.407,16.1
02/08/18,0.494,15.8
02/08/18,0.442,15.7
02/08/18,0.636,18.6
02/08/18,0.758,16.8
03/08/18,1.776,21.1
03/08/18,1.17,19.5
03/08/18,1.65,20.6
03/08/18,1.681,21.9
03/08/18,0.579,16.4
03/08/18,0.655,18.8
03/08/18,0.827,16.1
03/08/18,0.56,17.9
03/08/18,1.265,15.9
03/08/18,0.484,17.3
03/08/18,1.471,23.5
03/08/18,0.565,23.3
03/08/18,0.842,24.3
03/08/18,0.564,25.2
03/08/18,0.566,22.3
03/08/18,0.588,24.2
03/08/18,0.534,25.6
03/08/18,0.594,25.6
03/08/18,0.707,18.8
03/08/18,0.545,20.9
03/08/18,0.725,25.1
03/08/18,0.564,19.9
03/08/18,0.879,16.6
03/08/18,1.028,16.1
04/08/18,0.714,19.6
04/08/18,0.492,18.8
04/08/18,0.808,16.9
04/08/18,0.643,20.4
04/08/18,0.463,17.4
04/08/18,0.474,18.2
04/08/18,0.907,21.7
04/08/18,0.797,22
04/08/18,0.481,17.7
04/08/18,0.691,17.3
04/08/18,0.603,22.9
04/08/18,0.483,24.1
04/08/18,0.454,24.7
04/08/18,0.837,16
04/08/18,0.452,24.9
04/08/18,0.439,24.3
04/08/18,0.512,23.4
04/08/18,0.52,20.5
04/08/18,0.511,21.9
04/08/18,0.801,17.4
04/08/18,0.365,25.7
04/08/18,0.448,25.8
04/08/18,0.551,18.8
04/08/18,0.723,16.1
05/08/18,0.56,19.2
05/08/18,0.772,19.2
05/08/18,0.719,19.5
05/08/18,0.677,18.7
05/08/18,0.578,20.7
05/08/18,0.673,20
05/08/18,0.488,18.7
05/08/18,0.729,18.9
05/08/18,0.588,21.9
05/08/18,0.619,23.3
05/08/18,0.488,18.4
05/08/18,0.506,15.6
05/08/18,0.384,21.2
05/08/18,0.467,15.9
05/08/18,0.468,16.3
05/08/18,0.387,17.9
05/08/18,0.507,22.7
05/08/18,0.389,17.6
05/08/18,0.361,17
05/08/18,0.414,19.5
05/08/18,0.481,23.5
05/08/18,0.437,19
05/08/18,0.508,18.1
05/08/18,0.399,16.5
06/08/18,1.043,17.6
06/08/18,1.1,16.8
06/08/18,0.691,20.8
06/08/18,0.739,14.5
06/08/18,0.738,15.4
06/08/18,0.565,18.3
06/08/18,0.443,17.8
06/08/18,0.443,17.7
06/08/18,0.601,14.8
06/08/18,0.697,20.8
06/08/18,0.602,15.7
06/08/18,0.632,21.5
06/08/18,0.636,16.9
06/08/18,0.788,14.6
06/08/18,0.737,16
06/08/18,0.53,23
06/08/18,0.395,17.5
06/08/18,0.605,18.1
06/08/18,0.578,22.4
06/08/18,0.429,16.5
06/08/18,0.65,19.2
06/08/18,0.49,16.1
06/08/18,0.38,17
06/08/18,0.858,15.4
07/08/18,0.951,17.8
07/08/18,0.829,19.4
07/08/18,0.65,21.4
07/08/18,0.939,18
07/08/18,1.021,17.8
07/08/18,0.477,22.5
07/08/18,0.884,17.8
07/08/18,0.495,21.4
07/08/18,0.49,22.9
07/08/18,1.182,14.5
07/08/18,0.709,17.3
07/08/18,0.912,16.6
07/08/18,0.857,13.9
07/08/18,0.415,14.6
07/08/18,0.551,13.9
07/08/18,0.561,22.4
07/08/18,0.399,14.4
07/08/18,0.491,20.6
07/08/18,0.94,15.8
07/08/18,0.406,14.2
07/08/18,0.41,15
07/08/18,0.558,15
07/08/18,0.689,18.8
07/08/18,0.561,14.1
08/08/18,1.046,18.6
08/08/18,1.265,18.9
08/08/18,1.113,19
08/08/18,1.011,17.9
08/08/18,0.784,17.1
08/08/18,0.775,21.6
08/08/18,0.48,16.9
08/08/18,0.594,23.1
08/08/18,0.728,17.9
08/08/18,0.953,16.2
08/08/18,0.562,23.2
08/08/18,0.521,16.8
08/08/18,0.648,22.5
08/08/18,1.013,21.2
08/08/18,0.478,16
08/08/18,0.697,15.7
08/08/18,0.816,15.7
08/08/18,0.515,20.2
08/08/18,0.748,17.5
08/08/18,0.625,21.6
08/08/18,0.612,19.2
08/08/18,0.477,16
08/08/18,0.36,16
08/08/18,0.861,16.9
09/08/18,0.538,14.7
09/08/18,0.537,19
09/08/18,0.64,16.6
09/08/18,0.447,17.4
09/08/18,0.733,22.4
09/08/18,1.251,12.7
09/08/18,1.021,12.4
09/08/18,0.534,23.4
09/08/18,0.71,12.5
09/08/18,0.599,23.6
09/08/18,0.442,23.9
09/08/18,0.697,21.9
09/08/18,0.613,22.8
09/08/18,0.464,12.8
09/08/18,0.574,12.8
09/08/18,0.447,23.7
09/08/18,0.415,13
09/08/18,0.377,12.9
09/08/18,0.477,13.5
09/08/18,0.648,20.6
09/08/18,0.777,19.2
09/08/18,0.67,17.5
09/08/18,1.041,13.8
09/08/18,0.847,16.1
10/08/18,1.254,15.8
10/08/18,1.495,16.1
10/08/18,1.067,19.6
10/08/18,1.103,16.3
10/08/18,1.037,18.4
10/08/18,0.706,14.2
10/08/18,1.042,21.9
10/08/18,0.916,13.3
10/08/18,0.49,21.7
10/08/18,0.844,22.9
10/08/18,0.612,20.9
10/08/18,0.542,14.2
10/08/18,0.774,23.3
10/08/18,0.803,23.1
10/08/18,0.825,13
10/08/18,0.632,13.2
10/08/18,0.421,13.8
10/08/18,0.68,19.4
10/08/18,0.468,13.3
10/08/18,0.869,17.5
10/08/18,0.415,13.6
10/08/18,0.435,13.6
10/08/18,1.08,15.8
10/08/18,0.993,14.2
11/08/18,1.339,14.2
11/08/18,1.304,14.1
11/08/18,0.935,14.6
11/08/18,0.605,14.4
11/08/18,0.657,14.4
11/08/18,0.695,18.7
11/08/18,0.614,20.1
11/08/18,0.83,22.1
11/08/18,0.657,22.7
11/08/18,0.919,19.4
11/08/18,0.746,20.1
11/08/18,0.965,21
11/08/18,0.597,18.2
11/08/18,0.676,22.5
11/08/18,0.493,14.8
11/08/18,0.939,15.8
11/08/18,0.467,14.9
11/08/18,0.632,22.5
11/08/18,0.671,21.1
11/08/18,0.746,19.8
11/08/18,0.758,18.1
11/08/18,0.519,14.7
11/08/18,1.095,15.8
11/08/18,0.828,17
12/08/18,0.455,17.6
12/08/18,0.612,22.1
12/08/18,1.143,20.3
12/08/18,0.569,21.7
12/08/18,0.635,22.9
12/08/18,0.596,23
12/08/18,2.289,20.1
12/08/18,0.877,16.4
12/08/18,0.485,17.5
12/08/18,0.67,18
12/08/18,0.466,17.5
12/08/18,0.551,16.4
12/08/18,0.537,17.3
12/08/18,0.514,21.3
12/08/18,0.516,16.9
12/08/18,0.379,17.1
12/08/18,0.71,16.3
12/08/18,0.635,16.4
12/08/18,0.568,20.4
12/08/18,0.75,17
12/08/18,0.553,16.5
12/08/18,0.561,17.7
12/08/18,0.674,19.6
12/08/18,0.56,19.8
13/08/18,0.719,18.4
13/08/18,0.805,19.7
13/08/18,1.122,17.8
13/08/18,0.693,17.1
13/08/18,0.677,21.4
13/08/18,0.507,16.5
13/08/18,0.743,16.4
13/08/18,0.51,16.3
13/08/18,0.678,20.1
13/08/18,0.738,16.1
13/08/18,0.485,21.3
13/08/18,0.724,14.7
13/08/18,0.515,20.9
13/08/18,0.472,16
13/08/18,0.405,16.4
13/08/18,0.656,14.2
13/08/18,0.725,18.4
13/08/18,0.726,14.2
13/08/18,0.959,15.7
13/08/18,0.412,16.5
13/08/18,0.336,14.8
13/08/18,0.544,14.6
13/08/18,0.321,14.2
13/08/18,0.435,14.4
14/08/18,0.712,19.2
14/08/18,0.714,18.4
14/08/18,0.573,17.6
14/08/18,1.026,13.2
14/08/18,0.427,13.9
14/08/18,0.743,20.7
14/08/18,0.639,21.7
14/08/18,0.66,21.7
14/08/18,0.58,21.4
14/08/18,0.675,22.1
14/08/18,0.498,15.9
14/08/18,0.376,15
14/08/18,0.578,22.5
14/08/18,0.392,13.5
14/08/18,0.807,13
14/08/18,0.546,22.7
14/08/18,0.625,20.1
14/08/18,0.585,18.8
14/08/18,0.502,13.2
14/08/18,1.202,14.2
14/08/18,0.853,13.1
14/08/18,0.369,15.6
14/08/18,0.9,16.1
14/08/18,0.575,17.6
15/08/18,1.098,15.2
15/08/18,0.786,20.3
15/08/18,0.684,21.2
15/08/18,0.932,20.1
15/08/18,0.733,22.6
15/08/18,0.516,15.7
15/08/18,1.253,15.6
15/08/18,1.126,19.8
15/08/18,0.564,15.3
15/08/18,0.686,15.4
15/08/18,0.504,17.2
15/08/18,0.53,16.8
15/08/18,0.805,15.5
15/08/18,0.492,16.3
15/08/18,0.606,23.7
15/08/18,0.565,24.3
15/08/18,0.53,23.6
15/08/18,0.581,21.7
15/08/18,0.604,22.6
15/08/18,0.65,20.3
15/08/18,0.491,24.2
15/08/18,0.654,19.1
15/08/18,0.716,18.1
15/08/18,0.928,16.7
16/08/18,0.998,19.5
16/08/18,0.905,20.4
16/08/18,0.982,21.6
16/08/18,0.591,18.6
16/08/18,0.834,19.3
16/08/18,0.328,13.5
16/08/18,0.499,18.1
16/08/18,0.69,22.4
16/08/18,0.479,13.4
16/08/18,0.346,15.7
16/08/18,0.601,23.3
16/08/18,0.622,23.6
16/08/18,0.465,22.2
16/08/18,0.494,23.5
16/08/18,0.603,13.6
16/08/18,0.576,21.3
16/08/18,0.416,22.9
16/08/18,0.884,13.6
16/08/18,1.06,13.7
16/08/18,0.449,19.2
16/08/18,0.475,20.5
16/08/18,0.743,14.6
16/08/18,0.658,16.3
16/08/18,0.639,17.2
17/08/18,0.609,18
17/08/18,0.721,20
17/08/18,1.068,14.9
17/08/18,0.424,18
17/08/18,0.922,22.8
17/08/18,0.617,15.2
17/08/18,0.463,16.6
17/08/18,0.827,19.6
17/08/18,0.501,21.6
17/08/18,0.576,18.6
17/08/18,0.552,23.8
17/08/18,0.514,22.6
17/08/18,0.639,23.7
17/08/18,0.444,15.9
17/08/18,0.597,23.7
17/08/18,0.668,23.5
17/08/18,0.555,20.9
17/08/18,0.375,16.5
17/08/18,0.479,24.2
17/08/18,0.619,18
17/08/18,0.965,15.7
17/08/18,0.342,17
17/08/18,0.593,19.6
17/08/18,0.81,16.7
18/08/18,0.91,21.7
18/08/18,1.078,21.4
18/08/18,0.531,17.4
18/08/18,0.783,19.2
18/08/18,0.664,17.7
18/08/18,0.732,23.5
18/08/18,0.646,21.9
18/08/18,0.583,13.1
18/08/18,0.46,16.7
18/08/18,0.634,23.3
18/08/18,0.86,20.3
18/08/18,0.68,24.2
18/08/18,0.82,13.6
18/08/18,0.7,24.3
18/08/18,0.716,19.2
18/08/18,0.68,20.8
18/08/18,0.482,25.5
18/08/18,0.443,16.2
18/08/18,0.551,25.2
18/08/18,0.917,17.8
18/08/18,0.49,16
18/08/18,0.494,14.5
18/08/18,1.336,14.5
18/08/18,1.357,16
19/08/18,0.519,17.4
19/08/18,0.619,18.1
19/08/18,0.75,23.3
19/08/18,0.791,19.2
19/08/18,0.621,17.9
19/08/18,0.711,21.6
19/08/18,0.756,19.1
19/08/18,0.517,18.5
19/08/18,0.638,16.2
19/08/18,0.633,23.5
19/08/18,0.531,17.5
19/08/18,0.506,17
19/08/18,0.523,17.1
19/08/18,0.613,22.8
19/08/18,0.562,24.6
19/08/18,0.606,21.5
19/08/18,0.521,16.6
19/08/18,0.526,24.9
19/08/18,0.459,16.8
19/08/18,0.476,25
19/08/18,0.741,17.2
19/08/18,0.656,16.8
19/08/18,0.734,20.1
19/08/18,0.817,18.5
20/08/18,0.961,22.9
20/08/18,0.611,21.3
20/08/18,0.638,16.2
20/08/18,1.424,16.6
20/08/18,0.786,16.1
20/08/18,0.443,16.8
20/08/18,0.602,20.1
20/08/18,0.731,24.7
20/08/18,0.576,19.1
20/08/18,1.163,17.2
20/08/18,0.493,16.7
20/08/18,0.992,16.3
20/08/18,0.479,16.8
20/08/18,0.452,17.3
20/08/18,0.652,23.7
20/08/18,0.555,25.6
20/08/18,0.53,24.7
20/08/18,0.421,25.6
20/08/18,0.457,25.4
20/08/18,0.482,17.6
20/08/18,0.646,22.5
20/08/18,0.721,21.4
20/08/18,0.758,19.6
20/08/18,0.866,18.5
21/08/18,1.056,20.8
21/08/18,0.689,14.7
21/08/18,0.983,20
21/08/18,0.514,18.2
21/08/18,1.426,15.3
21/08/18,0.45,15
21/08/18,0.837,19
21/08/18,0.671,16.6
21/08/18,0.783,22.2
21/08/18,1.001,22
21/08/18,0.977,14.9
21/08/18,0.733,22.3
21/08/18,0.634,22.5
21/08/18,0.606,22.8
21/08/18,0.714,21.5
21/08/18,1.363,15.9
21/08/18,0.437,14
21/08/18,1.458,15.1
21/08/18,0.612,16.7
21/08/18,0.477,14.2
21/08/18,0.917,17.3
21/08/18,0.758,20.3
21/08/18,0.377,15.8
21/08/18,0.724,19.1
22/08/18,1.082,19.3
22/08/18,1.343,18.9
22/08/18,0.853,17.2
22/08/18,0.482,16.4
22/08/18,0.989,15.1
22/08/18,1.177,17.4
22/08/18,0.871,14.9
22/08/18,1.158,17.5
22/08/18,0.447,22.5
22/08/18,0.885,15.7
22/08/18,0.583,21.9
22/08/18,0.574,22.8
22/08/18,0.653,15.2
22/08/18,0.377,15.3
22/08/18,0.375,24.1
22/08/18,0.462,23.3
22/08/18,0.369,15.5
22/08/18,0.425,16.1
22/08/18,0.684,20.6
22/08/18,0.435,15.5
22/08/18,0.651,18.8
22/08/18,0.372,15.7
22/08/18,0.348,15.6
22/08/18,0.861,17.5
23/08/18,0.793,18.3
23/08/18,1.223,18.5
23/08/18,2.182,18.4
23/08/18,1.322,14.8
23/08/18,1.106,18.1
23/08/18,0.691,20.2
23/08/18,0.527,23.5
23/08/18,1.359,14.9
23/08/18,0.947,18.1
23/08/18,0.884,15
23/08/18,0.47,15.4
23/08/18,0.582,22.8
23/08/18,0.449,15.7
23/08/18,0.654,22.3
23/08/18,0.517,15.2
23/08/18,0.598,23.4
23/08/18,0.538,16.3
23/08/18,0.526,15.9
23/08/18,0.627,21.1
23/08/18,0.557,20.6
23/08/18,0.656,19.6
23/08/18,0.797,18
23/08/18,0.883,16.4
23/08/18,0.497,16.3
24/08/18,0.528,14.5
24/08/18,0.577,19.2
24/08/18,0.511,16.5
24/08/18,0.508,16.5
24/08/18,0.585,14.9
24/08/18,0.549,23.1
24/08/18,0.882,14.9
24/08/18,0.372,16.9
24/08/18,0.687,17.6
24/08/18,0.415,24
24/08/18,0.858,14.5
24/08/18,0.427,22.7
24/08/18,0.338,24.2
24/08/18,0.416,16.4
24/08/18,0.385,23.3
24/08/18,0.355,23.6
24/08/18,0.414,21.3
24/08/18,0.547,13.3
24/08/18,0.782,13.9
24/08/18,0.421,19.8
24/08/18,0.554,16.2
24/08/18,0.632,17.7
24/08/18,0.48,15.2
24/08/18,0.338,14.5
25/08/18,1.481,20.9
25/08/18,1.095,21.8
25/08/18,1.098,19.7
25/08/18,0.742,23
25/08/18,0.785,19.1
25/08/18,1.007,14.1
25/08/18,0.608,21.5
25/08/18,0.784,20.1
25/08/18,0.678,14.3
25/08/18,0.583,13.6
25/08/18,0.593,22.7
25/08/18,1.511,14.5
25/08/18,0.686,13.7
25/08/18,0.678,14.8
25/08/18,0.603,14.4
25/08/18,0.605,24.6
25/08/18,0.64,24.7
25/08/18,0.599,14.6
25/08/18,0.587,24.2
25/08/18,0.63,23.8
25/08/18,0.865,14.8
25/08/18,0.73,19.1
25/08/18,0.92,16
25/08/18,0.738,17.6
26/08/18,0.47,17.6
26/08/18,0.716,18
26/08/18,1.363,17.9
26/08/18,0.554,17.3
26/08/18,1.261,17.6
26/08/18,1.518,17.6
26/08/18,0.707,21.2
26/08/18,1.122,17.1
26/08/18,0.51,13.3
26/08/18,0.95,17.5
26/08/18,0.517,13.2
26/08/18,0.87,13.8
26/08/18,0.552,22.5
26/08/18,0.518,23.1
26/08/18,0.763,13.5
26/08/18,0.593,23.3
26/08/18,0.649,19.7
26/08/18,0.535,21.2
26/08/18,0.434,13.1
26/08/18,0.549,20.5
26/08/18,0.814,14
26/08/18,0.766,15.5
26/08/18,0.649,17.2
26/08/18,0.575,19.3
27/08/18,1.203,14.9
27/08/18,0.889,15.1
27/08/18,0.834,14.9
27/08/18,1.566,14.7
27/08/18,0.582,18.5
27/08/18,0.595,17.9
27/08/18,1.005,16.9
27/08/18,0.906,19.5
27/08/18,0.651,21.1
27/08/18,0.807,16.7
27/08/18,0.692,16
27/08/18,0.489,23.2
27/08/18,0.539,16.6
27/08/18,0.616,22.4
27/08/18,0.587,23.3
27/08/18,0.525,17.5
27/08/18,0.495,23.5
27/08/18,0.584,22.1
27/08/18,1.662,15.2
27/08/18,0.592,21.3
27/08/18,0.699,20
27/08/18,1.263,16.2
27/08/18,0.818,17.5
27/08/18,0.584,19.1
28/08/18,0.736,19.5
28/08/18,0.667,16.7
28/08/18,0.678,18.5
28/08/18,0.628,16
28/08/18,0.751,20.8
28/08/18,0.556,16.2
28/08/18,0.511,16.8
28/08/18,0.63,22.7
28/08/18,0.517,22.2
28/08/18,0.578,21.8
28/08/18,0.626,17.1
28/08/18,0.644,20.6
28/08/18,0.601,23.3
28/08/18,0.547,23.3
28/08/18,0.771,13.7
28/08/18,0.505,23.5
28/08/18,0.476,15.3
28/08/18,1.275,13.9
28/08/18,0.706,19.6
28/08/18,1.246,13.8
28/08/18,1.336,14.8
28/08/18,0.515,13.3
28/08/18,0.715,18
28/08/18,0.888,16.7
29/08/18,1.482,20.1
29/08/18,1.144,20.6
29/08/18,0.965,21.2
29/08/18,0.826,21.7
29/08/18,0.799,21.5
29/08/18,0.328,14.1
29/08/18,0.893,19
29/08/18,0.433,15.5
29/08/18,0.822,20.9
29/08/18,0.475,14
29/08/18,0.663,21.5
29/08/18,0.375,14
29/08/18,0.4,14.1
29/08/18,0.378,14
29/08/18,0.961,13.1
29/08/18,0.71,20.1
29/08/18,0.777,18.5
29/08/18,0.639,13.4
29/08/18,1.033,13.7
29/08/18,0.622,18.6
29/08/18,0.673,19.2
29/08/18,1.183,14.8
29/08/18,0.801,16
29/08/18,0.643,17.3
30/08/18,0.348,14.2
30/08/18,2.128,16.4
30/08/18,1.698,17
30/08/18,2.235,16.4
30/08/18,0.405,13.7
30/08/18,1.229,20.4
30/08/18,2.332,16.3
30/08/18,0.435,16.4
30/08/18,0.84,18.1
30/08/18,1.546,17.5
30/08/18,0.498,13.9
30/08/18,1.253,14.2
30/08/18,0.552,21.1
30/08/18,0.857,21.9
30/08/18,0.5,13.9
30/08/18,0.648,22.1
30/08/18,0.272,20.5
30/08/18,1.59,16.2
30/08/18,0.58,13.8
30/08/18,0.309,18.9
30/08/18,0.788,13.8
30/08/18,0.314,
30/08/18,1.166,13.4
30/08/18,1.047,15.6
31/08/18,0.841,18.9
31/08/18,0.895,18.5
31/08/18,1.038,18.1
31/08/18,0.706,19.7
31/08/18,0.856,18.2
31/08/18,0.555,20.4
31/08/18,0.897,16.1
31/08/18,0.516,19.6
31/08/18,0.459,14.6
31/08/18,1.272,14.4
31/08/18,0.496,21.2
31/08/18,0.542,21.2
31/08/18,0.559,21.1
31/08/18,0.396,15
31/08/18,0.978,14
31/08/18,0.51,14.5
31/08/18,0.676,18.6
31/08/18,0.402,21.7
31/08/18,0.659,20.5
31/08/18,0.633,14
31/08/18,0.516,14.5
31/08/18,0.439,15.6
31/08/18,0.721,17.2
31/08/18,0.778,15.7
01/09/18,0.945,17.6
01/09/18,0.483,14.9
01/09/18,0.834,18.8
01/09/18,0.625,14.1
01/09/18,0.717,17.8
01/09/18,0.914,17.7
01/09/18,0.606,20.3
01/09/18,0.398,16.1
01/09/18,0.575,19.8
01/09/18,0.722,20.3
01/09/18,0.568,16.6
01/09/18,0.384,16.3
01/09/18,0.485,21.7
01/09/18,0.706,19.4
01/09/18,0.572,17.2
01/09/18,0.752,17
01/09/18,0.447,21.9
01/09/18,0.712,17.3
01/09/18,0.479,22.5
01/09/18,0.627,19.1
01/09/18,0.904,14.4
01/09/18,0.724,15
01/09/18,0.824,16.9
01/09/18,0.673,18.2
02/09/18,0.542,15.9
02/09/18,0.368,15.1
02/09/18,0.607,15.7
02/09/18,0.273,15.1
02/09/18,0.579,15.6
02/09/18,0.068,
02/09/18,0.721,16.7
02/09/18,0.318,15.3
02/09/18,0.428,15.4
02/09/18,0.003,
02/09/18,0.003,
02/09/18,1.751,14.8
02/09/18,1.959,15.5
02/09/18,2.321,15.8
02/09/18,2.058,15.9
02/09/18,1.747,16
02/09/18,1.733,16.1
02/09/18,2.814,17
02/09/18,0.245,18.6
02/09/18,0.829,20.2
02/09/18,1.527,21.7
02/09/18,1.569,22.3
02/09/18,1.568,22.5
02/09/18,1.63,23.2
03/09/18,1.122,15.2
03/09/18,1.264,15.4
03/09/18,0.755,15.4
03/09/18,0.646,15.5
03/09/18,0.988,15.6
03/09/18,0.948,15.7
03/09/18,0.438,15.7
03/09/18,1.075,15.8
03/09/18,0.892,15.9
03/09/18,1.217,16.3
03/09/18,0.563,16.3
03/09/18,0.651,16.4
03/09/18,0.871,17.6
03/09/18,0.812,17.8
03/09/18,0.782,18.9
03/09/18,0.979,19
03/09/18,0.628,20
03/09/18,0.872,20.2
03/09/18,0.739,20.8
03/09/18,0.848,21.6
03/09/18,0.586,22.5
03/09/18,0.39,23.1
03/09/18,0.473,23.8
03/09/18,0.508,24.3
04/09/18,1.296,19.9
04/09/18,1.216,21
04/09/18,0.795,23.8
04/09/18,0.93,19.3
04/09/18,0.769,23.3
04/09/18,0.727,23.4
04/09/18,1.093,17
04/09/18,0.878,22.1
04/09/18,0.844,22.4
04/09/18,0.69,24.1
04/09/18,0.649,17.4
04/09/18,0.827,19.9
04/09/18,0.876,18.5
04/09/18,1.043,14.3
04/09/18,1.328,14.5
04/09/18,0.579,14.8
04/09/18,0.673,14.9
04/09/18,1.371,15
04/09/18,0.554,15
04/09/18,1.576,15.1
04/09/18,0.487,15.5
04/09/18,1.543,15.9
04/09/18,0.512,16.1
04/09/18,0.627,16.4
05/09/18,1.689,19.3
05/09/18,1.631,19.7
05/09/18,1.493,20.5
05/09/18,1.144,21.5
05/09/18,0.468,16.6
05/09/18,0.403,17
05/09/18,0.501,22.4
05/09/18,0.599,19.5
05/09/18,0.52,21.8
05/09/18,0.516,20.8
05/09/18,0.49,17
05/09/18,1.245,13.2
05/09/18,0.494,12.7
05/09/18,0.64,22.6
05/09/18,0.73,22.3
05/09/18,0.372,22.9
05/09/18,0.415,22.8
05/09/18,0.987,13.1
05/09/18,0.544,18.2
05/09/18,0.481,14.6
05/09/18,0.452,16.6
05/09/18,1.11,14.6
05/09/18,1.23,13.5
05/09/18,0.792,16.5
06/09/18,0.49,18.4
06/09/18,1.007,16.5
06/09/18,1.022,17.7
06/09/18,1.241,15.9
06/09/18,0.937,17.3
06/09/18,0.706,18.3
06/09/18,1.399,14.3
06/09/18,0.312,13.5
06/09/18,0.602,21.9
06/09/18,0.544,21.7
06/09/18,0.365,14.3
06/09/18,1.507,14.8
06/09/18,0.388,17.2
06/09/18,0.647,21.6
06/09/18,0.889,14.2
06/09/18,1.047,15.5
06/09/18,1.135,15.4
06/09/18,0.443,20.9
06/09/18,0.305,17.6
06/09/18,0.895,17.9
06/09/18,0.328,15.2
06/09/18,0.596,19.4
06/09/18,1.455,15.9
06/09/18,0.883,17.6
07/09/18,0.782,16.1
07/09/18,1.1,15.2
07/09/18,1.066,21.1
07/09/18,0.877,19.1
07/09/18,1.317,15.7
07/09/18,0.789,15.1
07/09/18,0.893,16
07/09/18,1.177,16.1
07/09/18,1.586,14.9
07/09/18,1.446,15
07/09/18,0.382,22.7
07/09/18,0.935,15.5
07/09/18,0.685,15.1
07/09/18,0.62,22.4
07/09/18,0.617,18.8
07/09/18,1.093,15.7
07/09/18,0.346,21.6
07/09/18,0.446,23.6
07/09/18,0.474,20.4
07/09/18,0.884,14.9
07/09/18,0.652,15
07/09/18,0.348,23.1
07/09/18,0.823,17.7
07/09/18,1.068,16.2
08/09/18,0.856,21.7
08/09/18,0.71,19.6
08/09/18,0.63,22.3
08/09/18,0.709,17.7
08/09/18,0.767,21
08/09/18,0.681,19.8
08/09/18,0.536,14.6
08/09/18,0.508,14.6
08/09/18,0.6,21.1
08/09/18,0.81,14.4
08/09/18,0.439,23.1
08/09/18,0.874,18.6
08/09/18,0.964,18.3
08/09/18,0.441,14.9
08/09/18,0.952,14.7
08/09/18,0.525,22.3
08/09/18,0.38,14.7
08/09/18,0.621,14.6
08/09/18,0.513,14.6
08/09/18,0.647,15.1
08/09/18,0.453,23.2
08/09/18,0.769,17.9
08/09/18,0.869,16.1
08/09/18,0.891,15
09/09/18,0.779,16.8
09/09/18,0.74,16.4
09/09/18,0.802,21.2
09/09/18,0.783,16
09/09/18,0.702,19.2
09/09/18,0.698,18.4
09/09/18,0.8,21.2
09/09/18,0.802,15.7
09/09/18,0.735,14.6
09/09/18,0.95,15.4
09/09/18,0.538,20.8
09/09/18,0.689,17.8
09/09/18,0.613,22.3
09/09/18,0.621,17.5
09/09/18,0.74,15
09/09/18,0.6,20.3
09/09/18,0.59,22
09/09/18,0.604,19.2
09/09/18,0.604,22
09/09/18,0.622,23.2
09/09/18,0.7,15.5
09/09/18,0.665,17.5
09/09/18,0.71,14.9
09/09/18,0.641,16
10/09/18,1.265,17.4
10/09/18,1.31,18.2
10/09/18,0.9,16.1
10/09/18,1.03,18.8
10/09/18,1.282,17.3
10/09/18,1.73,17.5
10/09/18,0.885,18.4
10/09/18,0.926,19.6
10/09/18,0.89,19.5
10/09/18,0.699,15.4
10/09/18,0.663,15.5
10/09/18,0.621,20.8
10/09/18,1.151,15.7
10/09/18,1.028,15.5
10/09/18,0.796,17.4
10/09/18,0.331,16.5
