Fecha,CO,Temp Ext
30/03/18,0.259,21
30/03/18,0.264,20.2
30/03/18,0.095,28.2
30/03/18,0.123,26.7
30/03/18,0.168,25.2
30/03/18,0.307,19
30/03/18,0.197,29.8
30/03/18,0.284,27.2
30/03/18,0.258,21.6
30/03/18,0.287,28.7
30/03/18,0.265,22.4
30/03/18,0.28,25.2
30/03/18,0.418,19
30/03/18,0.246,23.4
30/03/18,0.329,23.5
30/03/18,0.508,18.5
30/03/18,0.565,18.2
30/03/18,0.588,21.9
30/03/18,0.73,19.8
31/03/18,0.129,30.7
31/03/18,0.113,31
31/03/18,0.117,30.5
31/03/18,0.262,23
31/03/18,0.294,20.1
31/03/18,0.32,19
31/03/18,0.332,18.4
31/03/18,0.158,29.9
31/03/18,0.136,29.7
31/03/18,0.327,19.6
31/03/18,0.257,22.7
31/03/18,0.176,24.7
31/03/18,0.152,28.3
31/03/18,0.148,26.9
31/03/18,0.257,24.3
31/03/18,0.323,20.9
31/03/18,0.304,29.1
31/03/18,0.321,20.2
31/03/18,0.446,19.1
31/03/18,0.273,21.7
31/03/18,0.412,18
31/03/18,0.465,18
31/03/18,0.377,26
31/03/18,0.481,27.8
01/04/18,0.279,20
01/04/18,0.136,30.6
01/04/18,0.097,30.1
01/04/18,0.105,30.6
01/04/18,0.142,30
01/04/18,0.117,29.7
01/04/18,0.294,19.7
01/04/18,0.184,28.6
01/04/18,0.246,23.3
01/04/18,0.365,18.9
01/04/18,0.155,30.3
01/04/18,0.168,28.1
01/04/18,0.26,20.8
01/04/18,0.215,26.2
01/04/18,0.275,21.3
01/04/18,0.272,22
01/04/18,0.321,24.4
01/04/18,0.387,26.2
01/04/18,0.494,18.6
01/04/18,0.434,24.4
01/04/18,0.783,20.5
01/04/18,0.607,22.5
01/04/18,0.889,18.9
01/04/18,,
02/04/18,0.271,20.6
02/04/18,0.031,30.1
02/04/18,0.044,29
02/04/18,0.305,19.8
02/04/18,0.063,31.8
02/04/18,0.051,30.9
02/04/18,0.258,21.5
02/04/18,0.257,22.2
02/04/18,0.273,20.8
02/04/18,0.049,31.6
02/04/18,0.299,19.8
02/04/18,0.18,29.8
02/04/18,0.171,31.3
02/04/18,0.106,27.4
02/04/18,0.329,19.5
02/04/18,0.223,27.5
02/04/18,0.3,22.3
02/04/18,0.244,25
02/04/18,0.453,19.2
02/04/18,0.501,21.2
02/04/18,0.379,23.4
02/04/18,0.369,25.2
02/04/18,0.292,23.4
02/04/18,0.785,19.2
03/04/18,0.05,30.7
03/04/18,0.039,26.5
03/04/18,0.03,28.8
03/04/18,0.13,28.8
03/04/18,0.106,30.4
03/04/18,0.074,30.8
03/04/18,0.038,29.9
03/04/18,0.033,28.1
03/04/18,0.097,24.8
03/04/18,0.188,26.9
03/04/18,0.226,23
03/04/18,0.302,18.4
03/04/18,0.236,24
03/04/18,0.324,21.4
03/04/18,0.353,20.2
03/04/18,0.318,18.3
03/04/18,0.256,22.1
03/04/18,0.329,18.8
03/04/18,0.285,25.1
03/04/18,0.3,18.3
03/04/18,0.352,19.6
03/04/18,0.437,17.3
03/04/18,0.542,20
03/04/18,0.8,18.3
04/04/18,0.201,22.6
04/04/18,0.054,31.2
04/04/18,0.028,30.7
04/04/18,0.164,24.1
04/04/18,0.068,31.9
04/04/18,0.036,31.9
04/04/18,0.22,26.2
04/04/18,0.23,22.1
04/04/18,0.13,30.4
04/04/18,0.054,30
04/04/18,0.194,24.9
04/04/18,0.09,27.4
04/04/18,0.075,28.4
04/04/18,0.176,27.9
04/04/18,0.259,19.5
04/04/18,0.268,21
04/04/18,0.262,19.6
04/04/18,0.296,19.6
04/04/18,0.353,25.8
04/04/18,0.755,23.4
04/04/18,0.686,19
04/04/18,1.611,18.6
04/04/18,1.978,19.1
04/04/18,1.531,21
05/04/18,0.025,29.9
05/04/18,0.036,28.7
05/04/18,0.098,31.2
05/04/18,0.138,29.6
05/04/18,0.049,32
05/04/18,0.04,31.8
05/04/18,0.034,31.6
05/04/18,0.126,27.2
05/04/18,0.25,25.7
05/04/18,0.249,27.4
05/04/18,0.226,24.3
05/04/18,0.151,22
05/04/18,0.171,23.5
05/04/18,0.228,20.7
05/04/18,0.221,23.6
05/04/18,0.229,21.1
05/04/18,0.157,22.9
05/04/18,0.359,19.9
05/04/18,0.299,25.8
05/04/18,0.587,19.7
05/04/18,1.441,19.1
05/04/18,2.134,19.1
05/04/18,1.201,21.9
05/04/18,0.822,24.2
06/04/18,0.015,30.3
06/04/18,0.016,29
06/04/18,0.208,20.6
06/04/18,0.088,30.8
06/04/18,0.022,27.7
06/04/18,0.1,29.2
06/04/18,0.043,31.5
06/04/18,0.027,31.4
06/04/18,0.086,26
06/04/18,0.026,31
06/04/18,0.299,23
06/04/18,0.254,23.1
06/04/18,0.234,20
06/04/18,0.217,21.4
06/04/18,0.18,27.5
06/04/18,0.249,19.5
06/04/18,0.266,24.1
06/04/18,0.245,22.2
06/04/18,0.204,25.5
06/04/18,0.306,24
06/04/18,0.221,21.6
06/04/18,0.652,22.1
06/04/18,0.591,19.1
06/04/18,1.467,20.2
07/04/18,0.02,27.5
07/04/18,0.021,32
07/04/18,0.017,31.1
07/04/18,0.089,29.9
07/04/18,0.034,30.9
07/04/18,0.018,31.6
07/04/18,0.056,25.6
07/04/18,0.015,30
07/04/18,0.02,28.9
07/04/18,0.144,27.4
07/04/18,0.173,23.1
07/04/18,0.262,22.1
07/04/18,0.172,24.9
07/04/18,0.335,20.6
07/04/18,0.325,21.3
07/04/18,0.15,23.1
07/04/18,0.33,20.1
07/04/18,0.361,19.5
07/04/18,0.357,19.2
07/04/18,0.399,21
07/04/18,0.494,18
07/04/18,0.165,22.1
07/04/18,0.834,18.6
07/04/18,0.919,17.7
08/04/18,0.024,31.6
08/04/18,0.026,31.2
08/04/18,0.069,31.6
08/04/18,0.048,31.9
08/04/18,0.041,30.3
08/04/18,0.047,28.6
08/04/18,0.223,20.2
08/04/18,0.233,19.2
08/04/18,0.095,30.7
08/04/18,0.235,18.6
08/04/18,0.2,20.5
08/04/18,0.167,28.3
08/04/18,0.194,26.6
08/04/18,0.272,18.8
08/04/18,0.556,22.5
08/04/18,0.569,24
08/04/18,0.732,25.9
08/04/18,0.324,18.3
08/04/18,0.243,21.2
08/04/18,0.431,24.7
08/04/18,0.491,22.9
08/04/18,0.676,17.6
08/04/18,0.854,20.4
08/04/18,0.933,18.1
09/04/18,0.021,32
09/04/18,0.028,31.5
09/04/18,0.028,31.7
09/04/18,0.052,27.5
09/04/18,0.036,30.8
09/04/18,0.276,18.5
09/04/18,0.056,31.3
09/04/18,0.04,29.1
09/04/18,0.264,21.9
09/04/18,0.323,19
09/04/18,0.278,19.9
09/04/18,0.261,20.4
09/04/18,0.252,21
09/04/18,0.142,30.5
09/04/18,0.24,26.7
09/04/18,0.339,18.5
09/04/18,0.278,25.2
09/04/18,0.246,28.4
09/04/18,0.294,24.1
09/04/18,0.877,21.2
09/04/18,0.649,18.2
09/04/18,0.764,25.4
09/04/18,1.281,19
09/04/18,1.137,23.4
10/04/18,0.272,26.2
10/04/18,0.261,25.1
10/04/18,0.131,32.4
10/04/18,0.076,31.9
10/04/18,0.08,30.7
10/04/18,0.167,32.2
10/04/18,0.302,23.1
10/04/18,0.279,21.4
10/04/18,0.227,31.3
10/04/18,0.376,20.5
10/04/18,0.331,27.8
10/04/18,0.344,20.6
10/04/18,0.243,29.5
10/04/18,0.349,30.6
10/04/18,0.367,19.9
10/04/18,0.476,29.4
10/04/18,0.515,19.7
10/04/18,0.588,28
10/04/18,0.654,19.3
10/04/18,1.399,18.9
10/04/18,1.256,21.5
10/04/18,1.917,19.6
10/04/18,1.139,23.8
10/04/18,1.126,25.9
11/04/18,0.236,18.5
11/04/18,0.203,19.1
11/04/18,0.199,20.4
11/04/18,0.238,18.2
11/04/18,0.217,23
11/04/18,0.217,22.8
11/04/18,0.219,23.7
11/04/18,0.259,24.4
11/04/18,0.339,17.9
11/04/18,0.309,25
11/04/18,0.41,30.6
11/04/18,0.649,30.8
11/04/18,0.386,25.3
11/04/18,0.29,30.1
11/04/18,0.264,30.3
11/04/18,0.432,28.9
11/04/18,0.478,21.9
11/04/18,0.393,28.9
11/04/18,0.495,27.1
11/04/18,0.51,26.5
11/04/18,0.537,24.5
11/04/18,0.717,19.7
11/04/18,0.621,17.8
11/04/18,0.903,18.2
12/04/18,0.232,21
12/04/18,0.152,23
12/04/18,0.117,30.2
12/04/18,0.1,30.9
12/04/18,0.065,31.2
12/04/18,0.096,30.3
12/04/18,0.272,20.2
12/04/18,0.115,28.3
12/04/18,0.137,24.2
12/04/18,0.121,26
12/04/18,0.127,28.5
12/04/18,0.355,19.9
12/04/18,0.43,18.4
12/04/18,0.432,17.8
12/04/18,0.173,22.1
12/04/18,0.434,19.3
12/04/18,0.489,17.5
12/04/18,0.336,28.2
12/04/18,0.396,25.8
12/04/18,0.461,18.9
12/04/18,0.475,23.3
12/04/18,0.617,21.1
12/04/18,0.608,17.9
12/04/18,0.72,19.6
13/04/18,0.045,30.2
13/04/18,0.033,30.2
13/04/18,0.04,29
13/04/18,0.199,20.3
13/04/18,0.187,20.8
13/04/18,0.077,24.8
13/04/18,0.02,29.8
13/04/18,0.059,26.2
13/04/18,0.049,28
13/04/18,0.136,27.7
13/04/18,0.067,29.9
13/04/18,0.127,23.4
13/04/18,0.203,24
13/04/18,0.205,21.5
13/04/18,0.187,25.4
13/04/18,0.196,22.6
13/04/18,0.174,19.8
13/04/18,0.225,19.9
13/04/18,0.195,21.6
13/04/18,0.363,21.2
13/04/18,0.192,19.7
13/04/18,0.396,19.1
13/04/18,0.892,18.3
13/04/18,1.225,19.2
14/04/18,0.028,30.5
14/04/18,0.026,30.4
14/04/18,0.019,29.9
14/04/18,0.048,30.4
14/04/18,0.025,29
14/04/18,0.083,24.7
14/04/18,0.057,26.2
14/04/18,0.052,27.8
14/04/18,0.185,20
14/04/18,0.209,19.4
14/04/18,0.075,29.6
14/04/18,0.224,23.7
14/04/18,0.229,18.9
14/04/18,0.192,20.8
14/04/18,0.25,18.6
14/04/18,0.212,25
14/04/18,0.364,22.8
14/04/18,0.442,20.8
14/04/18,0.255,28.3
14/04/18,0.319,26.5
14/04/18,0.348,18.3
14/04/18,0.584,17.5
14/04/18,0.984,17.2
14/04/18,1.106,18.5
15/04/18,0.08,30.9
15/04/18,0.068,30.7
15/04/18,0.041,31.4
15/04/18,0.086,31.5
15/04/18,0.199,23.9
15/04/18,0.193,25.3
15/04/18,0.245,18.5
15/04/18,0.206,27.1
15/04/18,0.199,23.5
15/04/18,0.152,29.1
15/04/18,0.152,25.6
15/04/18,0.258,18.7
15/04/18,0.139,27.7
15/04/18,0.212,30.3
15/04/18,0.299,21.4
15/04/18,0.223,22.5
15/04/18,0.248,21.7
15/04/18,0.265,19.9
15/04/18,0.255,19.3
15/04/18,0.436,19.6
15/04/18,0.44,18.3
15/04/18,0.565,17.5
15/04/18,0.631,18.1
15/04/18,0.411,29.3
16/04/18,0.231,20.2
16/04/18,0.227,19.8
16/04/18,0.211,21.4
16/04/18,0.177,23.1
16/04/18,0.204,22.4
16/04/18,0.043,30.4
16/04/18,0.093,30.9
16/04/18,0.085,31.2
16/04/18,0.149,26.5
16/04/18,0.145,30.1
16/04/18,0.105,29.4
16/04/18,0.175,24
16/04/18,0.146,25
16/04/18,0.199,29.8
16/04/18,0.181,27.7
16/04/18,0.232,26.5
16/04/18,0.284,24.4
16/04/18,0.344,19.7
16/04/18,0.545,22.6
16/04/18,0.394,28.7
16/04/18,0.61,19.3
16/04/18,1.035,21.2
16/04/18,1.271,18.8
16/04/18,1.885,19.7
17/04/18,0.015,30.3
17/04/18,0.014,29.4
17/04/18,0.058,24.5
17/04/18,0.175,21.3
17/04/18,0.02,31.6
17/04/18,0.022,31.1
17/04/18,0.023,30.2
17/04/18,0.023,31.3
17/04/18,0.023,28
17/04/18,0.09,25.5
17/04/18,0.179,21.7
17/04/18,0.069,28.2
17/04/18,0.021,31.4
17/04/18,0.226,20.2
17/04/18,0.087,26.7
17/04/18,0.185,22.9
17/04/18,0.284,19.6
17/04/18,0.126,26.2
17/04/18,0.195,24.1
17/04/18,0.421,21.7
17/04/18,0.173,22.2
17/04/18,0.478,19.4
17/04/18,0.744,19.7
17/04/18,0.779,19.2
18/04/18,0.014,32.6
18/04/18,0.014,32
18/04/18,0.014,28.7
18/04/18,0.015,29.9
18/04/18,0.088,23.7
18/04/18,0.016,32.2
18/04/18,0.015,32.5
18/04/18,0.021,27.1
18/04/18,0.016,31.1
18/04/18,0.103,23.1
18/04/18,0.2,20.5
18/04/18,0.031,24.7
18/04/18,0.024,31
18/04/18,0.119,24.9
18/04/18,0.189,21.3
18/04/18,0.058,26
18/04/18,0.169,22.4
18/04/18,0.074,27.5
18/04/18,0.203,20.3
18/04/18,0.089,29.2
18/04/18,0.389,23
18/04/18,0.301,20.2
18/04/18,0.648,21
18/04/18,0.557,19.9
19/04/18,0.073,28.1
19/04/18,0.056,22.4
19/04/18,0.049,26.8
19/04/18,0.02,28.4
19/04/18,0.039,32
19/04/18,0.061,33.5
19/04/18,0.103,33.5
19/04/18,0.054,32.8
19/04/18,0.067,21.7
19/04/18,0.052,23.9
19/04/18,0.057,30.2
19/04/18,0.046,26.7
19/04/18,0.044,23.2
19/04/18,0.038,32.7
19/04/18,0.129,33.8
19/04/18,0.163,29.9
19/04/18,0.048,22.9
19/04/18,0.48,23.1
19/04/18,0.259,21.1
19/04/18,0.161,31.6
19/04/18,0.469,24.7
19/04/18,0.529,20.6
19/04/18,0.991,20.3
19/04/18,1.172,21.3
20/04/18,0.027,25.3
20/04/18,0.021,26.2
20/04/18,0.027,32.2
20/04/18,0.099,25.8
20/04/18,0.061,24.2
20/04/18,0.02,31.5
20/04/18,0.043,31.7
20/04/18,0.041,29.9
20/04/18,0.043,32.1
20/04/18,0.108,23.7
20/04/18,0.195,22.6
20/04/18,0.111,31.7
20/04/18,0.144,30.5
20/04/18,0.078,27.8
20/04/18,0.188,23.3
20/04/18,0.076,26.6
20/04/18,0.204,29.7
20/04/18,0.282,27.5
20/04/18,0.269,22.4
20/04/18,0.548,23
20/04/18,0.443,25.9
20/04/18,0.539,24.4
20/04/18,0.471,21.6
20/04/18,0.643,22.1
21/04/18,0.014,31.6
21/04/18,0.015,32.1
21/04/18,0.014,31.9
21/04/18,0.076,20.9
21/04/18,0.093,23.6
21/04/18,0.015,33.2
21/04/18,0.019,29.3
21/04/18,0.014,32.7
21/04/18,0.02,30
21/04/18,0.074,22.7
21/04/18,0.051,21.7
21/04/18,0.075,24.9
21/04/18,0.014,33.3
21/04/18,0.059,24.4
21/04/18,0.095,20.3
21/04/18,0.028,27.7
21/04/18,0.03,27.5
21/04/18,0.088,25.9
21/04/18,0.051,26.2
21/04/18,0.174,20
21/04/18,0.204,22.2
21/04/18,0.208,24
21/04/18,0.261,20.7
21/04/18,0.08,25.3
22/04/18,0.015,33.1
22/04/18,0.015,33.1
22/04/18,0.015,32.3
22/04/18,0.015,29.3
22/04/18,0.015,30.7
22/04/18,0.015,32.8
22/04/18,0.015,27.3
22/04/18,0.015,25.3
22/04/18,0.072,21.5
22/04/18,0.075,22
22/04/18,0.014,31.9
22/04/18,0.051,20.9
22/04/18,0.042,28.4
22/04/18,0.099,21
22/04/18,0.03,23.6
22/04/18,0.053,25.8
22/04/18,0.047,26.2
22/04/18,0.032,23.9
22/04/18,0.016,30.5
22/04/18,0.099,20.4
22/04/18,0.024,24.8
22/04/18,0.143,22.4
22/04/18,0.245,19.7
22/04/18,0.507,21.1
23/04/18,0.029,23.5
23/04/18,0.021,22.8
23/04/18,0.014,33.5
23/04/18,0.014,32.2
23/04/18,0.014,33.6
23/04/18,0.028,24.2
23/04/18,0.038,23.9
23/04/18,0.014,30.5
23/04/18,0.014,29.1
23/04/18,0.029,25.3
23/04/18,0.016,27.1
23/04/18,0.024,22.4
23/04/18,0.035,28.9
23/04/18,0.015,33.8
23/04/18,0.037,30.7
23/04/18,0.014,33.7
23/04/18,0.067,27.5
23/04/18,0.024,32.8
23/04/18,0.07,26.6
23/04/18,0.094,25.2
23/04/18,0.09,21.6
23/04/18,0.417,23.5
23/04/18,0.363,21.1
23/04/18,0.885,21.8
24/04/18,0.045,25
24/04/18,0.053,24.6
24/04/18,0.014,33.8
24/04/18,0.041,24.4
24/04/18,0.031,25.8
24/04/18,0.014,33.5
24/04/18,0.071,23.3
24/04/18,0.065,25.8
24/04/18,0.018,31.7
24/04/18,0.014,32.9
24/04/18,0.02,32.7
24/04/18,0.015,32
24/04/18,0.021,30.1
24/04/18,0.042,27.2
24/04/18,0.024,25.2
24/04/18,0.019,30.3
24/04/18,0.022,28.8
24/04/18,0.162,25.8
24/04/18,0.044,28.2
24/04/18,0.031,26.5
24/04/18,0.371,22.5
24/04/18,0.752,23.8
24/04/18,0.913,22.1
24/04/18,0.975,22.8
25/04/18,0.322,33.6
25/04/18,0.314,33
25/04/18,0.313,32.7
25/04/18,0.03,24
25/04/18,0.032,23.3
25/04/18,0.375,33.8
25/04/18,,31.2
25/04/18,0.038,24.6
25/04/18,0.038,22.7
25/04/18,0.558,26.2
25/04/18,0.468,32.7
25/04/18,0.349,34
25/04/18,0.068,21.8
25/04/18,0.06,22
25/04/18,0.563,30.5
25/04/18,0.13,29.6
25/04/18,0.537,27.2
25/04/18,0.084,22
25/04/18,0.566,28.5
25/04/18,0.654,21.2
25/04/18,1.376,21.6
25/04/18,0.51,27.3
25/04/18,0.909,25.7
25/04/18,2.008,23.7
26/04/18,0.321,33.9
26/04/18,0.332,33.5
26/04/18,0.339,32.6
26/04/18,0.384,34.1
26/04/18,0.334,31.5
26/04/18,0.362,30
26/04/18,0.551,27.5
26/04/18,0.449,31.7
26/04/18,0.41,33.6
26/04/18,0.532,24.3
26/04/18,0.551,25.2
26/04/18,0.481,29.3
26/04/18,0.432,28.2
26/04/18,0.582,22.8
26/04/18,0.583,25.2
26/04/18,0.594,23.4
26/04/18,0.593,21.7
26/04/18,0.636,21.6
26/04/18,0.605,26.3
26/04/18,0.678,21.5
26/04/18,0.934,25.7
26/04/18,1.506,23.1
26/04/18,1.482,20.3
26/04/18,2.113,21.2
27/04/18,0.368,33.1
27/04/18,0.515,23.8
27/04/18,0.544,23
27/04/18,0.541,22.3
27/04/18,0.376,33.7
27/04/18,0.364,31.3
27/04/18,0.541,21.1
27/04/18,0.409,27.2
27/04/18,0.358,32.3
27/04/18,0.36,28.6
27/04/18,0.374,30.2
27/04/18,0.557,20.8
27/04/18,0.563,21.4
27/04/18,0.554,29.5
27/04/18,0.427,33.3
27/04/18,0.553,24.1
27/04/18,0.479,32.3
27/04/18,0.576,25.3
27/04/18,0.586,24.9
27/04/18,0.654,20.3
27/04/18,0.636,27.1
27/04/18,0.942,23
27/04/18,1.385,21.2
27/04/18,1.3,20.1
28/04/18,0.34,33.1
28/04/18,0.313,32.6
28/04/18,0.382,33
28/04/18,0.337,33.2
28/04/18,0.516,29.3
28/04/18,0.467,31.6
28/04/18,0.355,31.6
28/04/18,0.538,21.6
28/04/18,0.589,23.3
28/04/18,0.401,26.5
28/04/18,0.579,23
28/04/18,0.557,21.8
28/04/18,0.474,24.8
28/04/18,0.556,22.4
28/04/18,0.574,26.1
28/04/18,0.604,24.9
28/04/18,0.492,21.5
28/04/18,0.393,30.1
28/04/18,0.444,28.5
28/04/18,0.57,27.6
28/04/18,0.699,20.9
28/04/18,1.027,21.3
28/04/18,0.963,20.2
28/04/18,0.942,20.4
29/04/18,0.338,31.1
29/04/18,0.371,32.2
29/04/18,0.351,32.3
29/04/18,0.342,31.6
29/04/18,0.57,22.5
29/04/18,0.46,27.6
29/04/18,0.419,30.7
29/04/18,0.444,29.5
29/04/18,0.488,24
29/04/18,0.548,21.6
29/04/18,0.563,22.3
29/04/18,0.53,26.2
29/04/18,0.587,22.8
29/04/18,0.566,23.5
29/04/18,0.461,28.3
29/04/18,0.369,30.1
29/04/18,0.609,24
29/04/18,0.573,26.5
29/04/18,0.531,24.9
29/04/18,0.646,21.1
29/04/18,0.655,21
29/04/18,0.673,20.5
29/04/18,0.779,22.8
29/04/18,0.755,24.6
30/04/18,0.504,22.5
30/04/18,0.519,22.3
30/04/18,0.489,23
30/04/18,0.275,32.4
30/04/18,0.486,22.7
30/04/18,0.318,32.2
30/04/18,0.508,22.2
30/04/18,0.391,30.9
30/04/18,0.491,24.9
30/04/18,0.498,25.9
30/04/18,0.351,32.1
30/04/18,0.359,32.1
30/04/18,0.437,29.4
30/04/18,0.432,31
30/04/18,0.511,21.9
30/04/18,0.5,27.8
30/04/18,0.486,28.8
30/04/18,0.613,21.5
30/04/18,0.664,25.7
30/04/18,0.513,27
30/04/18,0.875,24.1
30/04/18,0.946,21.2
30/04/18,1.162,21.3
30/04/18,1.45,23.1
01/05/18,0.376,30.8
01/05/18,0.369,30.5
01/05/18,0.487,23.6
01/05/18,0.519,23
01/05/18,0.529,23.3
01/05/18,0.388,31.5
01/05/18,0.486,28.9
01/05/18,0.551,21.4
01/05/18,0.413,30.8
01/05/18,0.548,22
01/05/18,0.589,21
01/05/18,0.477,29.5
01/05/18,0.537,28.4
01/05/18,0.574,27.5
01/05/18,0.623,21.1
01/05/18,0.626,21
01/05/18,0.659,20.6
01/05/18,0.68,27.4
01/05/18,0.653,22.6
01/05/18,0.86,24.4
01/05/18,0.82,26.2
01/05/18,0.955,22.9
01/05/18,0.974,20.5
01/05/18,1.141,21.1
02/05/18,0.485,32.4
02/05/18,1.072,21.5
02/05/18,0.604,20.9
02/05/18,0.607,21.1
02/05/18,1.089,22.3
02/05/18,0.46,31.3
02/05/18,1.053,24.6
02/05/18,0.908,31.9
02/05/18,0.646,20.6
02/05/18,0.934,30.4
02/05/18,0.995,27.1
02/05/18,0.618,21.2
02/05/18,0.676,20.6
02/05/18,1.123,22.9
02/05/18,0.98,29.2
02/05/18,0.569,29.9
02/05/18,0.74,26
02/05/18,0.748,27.7
02/05/18,1.099,24.3
02/05/18,1.3,20.4
02/05/18,0.872,20.4
02/05/18,0.941,20.1
02/05/18,1.151,19.7
02/05/18,1.504,22.4
03/05/18,1.061,20.6
03/05/18,0.98,24.5
03/05/18,0.821,29.9
03/05/18,0.745,29.8
03/05/18,1.069,20.3
03/05/18,1.068,20.8
03/05/18,1.022,21
03/05/18,0.825,29.5
03/05/18,1.042,21.5
03/05/18,0.985,28.2
03/05/18,1.035,20.9
03/05/18,1.016,27.3
03/05/18,1.01,28.8
03/05/18,0.993,25.4
03/05/18,1.033,26.1
03/05/18,1.001,28.7
03/05/18,1.011,27.6
03/05/18,1.124,27.7
03/05/18,1.165,21.4
03/05/18,1.597,26.2
03/05/18,1.597,21.5
03/05/18,1.454,21.2
03/05/18,1.98,24.3
03/05/18,1.899,22.4
04/05/18,0.701,32.6
04/05/18,0.744,33.4
04/05/18,0.663,33.7
04/05/18,0.672,31
04/05/18,0.691,32.1
04/05/18,0.952,28.3
04/05/18,1.027,22.8
04/05/18,0.784,30.1
04/05/18,1.008,23.2
04/05/18,0.927,30.7
04/05/18,0.827,32.4
04/05/18,0.995,23.4
04/05/18,0.937,22.8
04/05/18,0.954,26.6
04/05/18,1.039,28.2
04/05/18,1.007,23
04/05/18,0.97,25.6
04/05/18,0.995,23.9
04/05/18,1.391,27.1
04/05/18,1.266,22.8
04/05/18,1.674,23
04/05/18,1.612,22.4
04/05/18,1.789,24
04/05/18,1.852,25.1
05/05/18,0.965,24.1
05/05/18,0.834,30.6
05/05/18,0.815,31.4
05/05/18,0.807,32.3
05/05/18,0.959,22.9
05/05/18,0.964,22.5
05/05/18,0.848,29.2
05/05/18,0.966,22.5
05/05/18,0.873,32.8
05/05/18,0.957,27.5
05/05/18,0.951,28.4
05/05/18,0.941,32.5
05/05/18,0.899,32.7
05/05/18,1.01,22.8
05/05/18,1.028,25.6
05/05/18,0.986,23.4
05/05/18,1.063,23.9
05/05/18,0.972,25
05/05/18,0.706,19.7
05/05/18,0.805,21.2
05/05/18,0.826,21.1
05/05/18,0.722,21.8
05/05/18,1.28,22.7
05/05/18,1.319,22.8
06/05/18,0.333,29
06/05/18,0.455,28
06/05/18,0.279,29.1
06/05/18,0.463,26.9
06/05/18,0.553,18.7
06/05/18,0.376,24.3
06/05/18,0.617,18.9
06/05/18,0.575,18.8
06/05/18,0.347,28.9
06/05/18,0.499,24.4
06/05/18,0.452,25.6
06/05/18,0.604,18.9
06/05/18,0.552,22.8
06/05/18,0.67,19.3
06/05/18,0.63,19
06/05/18,0.585,21.4
06/05/18,0.643,20.6
06/05/18,0.454,26.9
06/05/18,0.64,18.7
06/05/18,0.737,19.2
06/05/18,0.588,25.5
06/05/18,0.735,18.8
06/05/18,0.59,25.5
06/05/18,0.616,25.9
07/05/18,0.344,17.9
07/05/18,0.324,19.5
07/05/18,0.398,22.7
07/05/18,0.398,22
07/05/18,0.342,26.7
07/05/18,0.226,30.3
07/05/18,0.194,30.7
07/05/18,0.302,29.2
07/05/18,0.41,25.7
07/05/18,0.359,28.2
07/05/18,0.416,22.4
07/05/18,0.266,30.5
07/05/18,0.36,25.4
07/05/18,0.404,22.3
07/05/18,0.443,23.8
07/05/18,0.457,21.6
07/05/18,0.391,27.5
07/05/18,0.454,22.3
07/05/18,0.438,29.2
07/05/18,0.473,21.4
07/05/18,0.612,22.4
07/05/18,0.498,28.6
07/05/18,0.788,21.5
07/05/18,1.171,21.8
08/05/18,0.358,17.7
08/05/18,0.354,29.2
08/05/18,0.385,28.4
08/05/18,0.353,28.8
08/05/18,0.424,26.7
08/05/18,0.451,28.5
08/05/18,0.323,18.2
08/05/18,0.582,18.5
08/05/18,0.606,18.2
08/05/18,0.58,18.3
08/05/18,0.63,22.5
08/05/18,0.602,27.8
08/05/18,0.571,25.5
08/05/18,0.578,27.2
08/05/18,0.604,24.2
08/05/18,0.563,25.4
08/05/18,0.909,24
08/05/18,0.708,18.1
08/05/18,0.881,19.5
08/05/18,0.957,18.4
08/05/18,0.833,17.9
08/05/18,0.935,18
08/05/18,1.235,20.9
08/05/18,1.168,21.9
09/05/18,0.644,20
09/05/18,0.634,20.8
09/05/18,0.463,30.4
09/05/18,0.435,30.2
09/05/18,0.632,20.4
09/05/18,0.661,21.9
09/05/18,0.645,19.9
09/05/18,0.645,24.6
09/05/18,0.52,29
09/05/18,0.655,21.3
09/05/18,0.54,29.6
09/05/18,0.701,21.6
09/05/18,0.659,23.1
09/05/18,0.63,26
09/05/18,0.559,27.6
09/05/18,0.769,20.4
09/05/18,0.714,19.4
09/05/18,0.739,24.3
09/05/18,0.829,19.5
09/05/18,0.752,24.9
09/05/18,0.765,25.6
09/05/18,0.837,26.2
09/05/18,0.808,27.7
09/05/18,0.906,24.7
10/05/18,0.635,21.3
10/05/18,0.473,29.9
10/05/18,0.614,22.4
10/05/18,0.631,21.9
10/05/18,0.541,23.5
10/05/18,0.531,29.8
10/05/18,0.673,21.1
10/05/18,0.57,28.9
10/05/18,0.763,23.6
10/05/18,0.712,20.4
10/05/18,0.665,28
10/05/18,0.687,23.3
10/05/18,0.753,24.9
10/05/18,0.7,20.4
10/05/18,0.763,27
10/05/18,0.741,22.3
10/05/18,0.776,20
10/05/18,0.804,19.6
10/05/18,0.951,22.1
10/05/18,0.82,18.6
10/05/18,0.786,20.2
10/05/18,0.891,20.8
10/05/18,0.853,21.9
10/05/18,1.019,20.7
11/05/18,0.456,30.6
11/05/18,0.439,30.7
11/05/18,0.622,23.4
11/05/18,0.56,25.2
11/05/18,0.489,28.9
11/05/18,0.543,26.7
11/05/18,0.468,29.6
11/05/18,0.65,22.2
11/05/18,0.63,23.5
11/05/18,0.524,30
11/05/18,0.532,28.2
